Code_BV_Complet;Libellé commune;Exprimés;PCT_RN;PCT_UG;PCT_ENS
64644451;Pau;458;24.24;17.47;30.57
64644452;Pau;349;34.96;24.36;15.47
64644453;Pau;418;20.33;18.66;34.93
64644454;Pau;509;19.25;21.02;29.08
64644455;Pau;554;25.99;15.88;23.65
64644456;Pau;521;32.44;21.69;17.85
64644457;Pau;613;26.1;17.29;25.45
64644458;Pau;590;22.03;14.07;29.66
64644459;Pau;619;26.82;17.61;24.07
646444510;Pau;428;24.3;23.83;19.63
646444511;Pau;527;26.19;13.66;30.17
646444512;Pau;619;27.46;9.85;29.24
646444513;Pau;623;25.84;14.61;28.09
646444514;Pau;585;27.01;14.87;26.32
646444515;Pau;521;26.3;14.59;28.02
646444516;Pau;767;25.81;37.94;25.68
646444517;Pau;750;26.13;37.73;26.93
646444518;Pau;640;26.88;36.56;24.69
646444519;Pau;404;25.25;17.33;31.44
646444520;Pau;396;26.77;21.21;30.05
646444521;Pau;521;12.48;60.27;17.27
646444522;Pau;555;13.69;59.1;16.94
646444523;Pau;612;25.98;33.99;30.88
646444524;Pau;650;31.85;36.31;21.23
646444525;Pau;730;23.42;28.08;39.18
646444526;Pau;673;24.37;44.58;20.65
646444527;Pau;519;25.24;40.46;24.86
646444528;Pau;587;23.0;32.71;33.56
646444529;Pau;698;25.64;29.8;32.38
646444530;Pau;483;29.81;39.34;19.67
646444531;Pau;562;22.6;11.74;35.94
646444532;Pau;583;20.75;21.27;28.82
646444533;Pau;603;23.22;32.17;33.33
646444534;Pau;478;19.87;12.34;38.7
646444535;Pau;397;23.93;16.12;34.01
646444536;Pau;503;31.01;21.47;21.47
646444537;Pau;620;23.06;24.68;42.58
646444538;Pau;426;22.54;33.8;31.22
646444539;Pau;710;20.99;24.93;44.65
646444540;Pau;648;23.77;23.92;38.58
646444541;Pau;418;19.38;20.1;29.9
646444542;Pau;821;18.39;34.47;37.27
646444543;Pau;519;24.08;17.34;26.78
646444544;Pau;556;25.0;18.88;27.88
646444545;Pau;526;21.48;18.63;29.09
646444546;Pau;630;27.3;11.9;31.43
646444547;Pau;595;33.45;24.71;0.0
646444548;Pau;437;26.54;27.23;0.0
646444549;Pau;568;19.89;41.2;0.0
646444550;Pau;709;23.84;33.57;0.0
646444551;Pau;611;20.79;15.55;33.55
646444552;Pau;480;23.33;23.54;26.04
646444553;Pau;582;19.76;22.68;22.68
646444554;Pau;629;20.35;20.19;28.3
646444555;Pau;554;20.76;25.63;21.66
646444556;Pau;86;20.93;36.05;16.28
64644461;Peyrelongue-Abos;91;30.77;6.59;0.0
64644471;Piets-Plasence-Moustrou;78;26.92;7.69;0.0
64644481;Poey-de-Lescar;1083;34.53;9.42;21.7
64644491;Poey-d'Oloron;97;50.52;17.53;0.0
64644501;Pomps;169;40.83;20.12;0.0
64644511;Ponson-Debat-Pouts;64;51.56;15.63;21.88
64644521;Ponson-Dessus;168;36.9;15.48;39.88
64644531;Pontacq;775;38.06;20.13;27.1
64644532;Pontacq;767;40.16;19.43;28.81
64644541;Pontiacq-Viellepinte;83;30.12;20.48;44.58
64644551;Portet;92;38.04;14.13;0.0
64644561;Pouliacq;33;48.48;15.15;0.0
64644571;Poursiugues-Boucoue;130;30.0;10.0;0.0
64644581;Préchacq-Josbaig;174;39.66;27.59;0.0
64644591;Préchacq-Navarrenx;105;20.0;34.29;0.0
64644601;Précilhon;251;22.71;45.42;0.0
64644611;Puyoô;522;38.7;19.35;0.0
64644621;Ramous;251;37.05;13.55;0.0
64644631;Rébénacq;405;32.1;33.83;0.0
64644641;Ribarrouy;64;29.69;9.38;0.0
64644651;Riupeyrous;146;32.19;15.75;37.67
64644661;Rivehaute;144;41.67;25.69;0.0
64644671;Rontignon;491;27.49;11.41;29.53
64644681;Roquiague;74;17.57;35.14;0.0
64644691;Saint-Abit;204;39.22;18.14;18.63
64644701;Saint-Armou;339;27.73;19.76;39.53
64644711;Saint-Boès;244;28.69;14.75;0.0
64644721;Saint-Castin;524;31.87;27.48;29.01
64644731;Sainte-Colome;236;27.12;38.56;0.0
64644741;Saint-Dos;86;36.05;11.63;0.0
64644751;Sainte-Engrâce;128;32.03;31.25;0.0
64644761;Saint-Esteben;279;27.96;29.03;0.0
64644771;Saint-Etienne-de-Baïgorry;832;18.63;43.27;0.0
64644781;Saint-Faust;486;24.07;24.28;0.0
64644791;Saint-Girons-en-Béarn;122;40.98;13.11;0.0
64644801;Saint-Gladie-Arrive-Munein;123;39.02;26.02;0.0
64644811;Saint-Goin;130;28.46;34.62;0.0
64644821;Saint-Jammes;385;36.36;21.82;29.61
64644831;Saint-Jean-de-Luz;563;21.85;24.69;36.06
64644832;Saint-Jean-de-Luz;665;25.26;22.56;34.44
64644833;Saint-Jean-de-Luz;727;21.46;21.32;39.61
64644834;Saint-Jean-de-Luz;650;25.08;29.23;26.0
64644835;Saint-Jean-de-Luz;862;22.74;33.87;29.7
64644836;Saint-Jean-de-Luz;619;25.85;28.43;26.82
64644837;Saint-Jean-de-Luz;765;28.24;25.36;28.63
64644838;Saint-Jean-de-Luz;685;19.42;22.04;34.16
64644839;Saint-Jean-de-Luz;751;27.83;29.69;22.77
646448310;Saint-Jean-de-Luz;1069;29.28;26.94;25.54
646448311;Saint-Jean-de-Luz;840;26.55;24.05;31.55
64644841;Saint-Jean-le-Vieux;541;23.48;30.31;0.0
64644851;Saint-Jean-Pied-de-Port;803;16.94;42.34;0.0
64644861;Saint-Jean-Poudge;55;30.91;10.91;0.0
64644871;Saint-Just-Ibarre;140;10.71;54.29;0.0
64644881;Saint-Laurent-Bretagne;277;36.1;16.25;36.46
64644891;Saint-Martin-d'Arberoue;209;19.62;41.15;0.0
64644901;Saint-Martin-d'Arrossa;308;27.6;39.94;0.0
64644911;Saint-Médard;128;33.59;13.28;0.0
64644921;Saint-Michel;155;18.06;36.13;0.0
64644931;Saint-Palais;910;24.4;34.51;0.0
64644941;Saint-Pé-de-Léren;157;29.94;14.65;0.0
64644951;Saint-Pée-sur-Nivelle;655;26.11;32.06;18.47
64644952;Saint-Pée-sur-Nivelle;632;32.28;29.43;17.72
64644953;Saint-Pée-sur-Nivelle;666;25.68;31.08;24.32
64644954;Saint-Pée-sur-Nivelle;549;33.7;27.5;21.68
64644955;Saint-Pée-sur-Nivelle;709;28.35;29.2;23.98
64644956;Saint-Pée-sur-Nivelle;612;31.21;25.65;18.79
64644961;Saint-Pierre-d'Irube;636;26.73;41.04;22.01
64644962;Saint-Pierre-d'Irube;581;30.12;33.56;22.2
64644963;Saint-Pierre-d'Irube;852;25.7;38.5;24.18
64644964;Saint-Pierre-d'Irube;984;30.39;33.43;25.41
64644981;Saint-Vincent;248;38.71;18.55;31.85
64644991;Salies-de-Béarn;453;28.26;24.94;0.0
64644992;Salies-de-Béarn;512;29.88;16.6;0.0
64644993;Salies-de-Béarn;587;29.13;17.04;0.0
64644994;Salies-de-Béarn;571;28.02;14.36;0.0
64644995;Salies-de-Béarn;450;27.33;16.22;0.0
64645001;Salles-Mongiscard;188;42.55;8.51;0.0
64645011;Sallespisse;343;28.86;7.87;0.0
64645021;Sames;395;35.7;26.08;27.59
64645031;Samsons-Lion;57;31.58;24.56;0.0
64645041;Sare;740;19.86;33.38;25.0
64645042;Sare;637;21.66;33.12;23.23
64645051;Sarpourenx;175;41.71;9.14;0.0
64645061;Sarrance;93;33.33;33.33;0.0
64645071;Saubole;82;43.9;10.98;24.39
64645081;Saucède;93;19.35;35.48;0.0
64645091;Sauguis-Saint-Etienne;99;23.23;39.39;0.0
64645101;Sault-de-Navailles;555;28.47;7.57;0.0
64645111;Sauvagnon;1052;33.65;11.5;27.09
64645112;Sauvagnon;944;33.69;10.06;26.69
64645121;Sauvelade;156;37.18;16.03;0.0
64645131;Sauveterre-de-Béarn;690;29.13;31.16;0.0
64645141;Séby;113;34.51;12.39;0.0
64645151;Sedze-Maubecq;145;37.24;22.07;35.17
64645161;Sedzère;204;31.86;17.65;37.25
64645171;Séméacq-Blachon;119;42.02;10.92;0.0
64645181;Sendets;677;31.31;26.74;29.25
64645191;Serres-Castet;984;35.06;22.26;32.62
64645192;Serres-Castet;796;38.32;18.59;30.9
64645193;Serres-Castet;859;35.86;21.3;29.8
64645201;Serres-Morlaàs;558;25.81;21.86;40.32
64645211;Serres-Sainte-Marie;355;33.8;15.21;0.0
64645221;Sévignacq-Meyracq;300;33.0;28.33;0.0
64645231;Sévignacq;415;37.59;13.73;0.0
64645241;Simacourbe;226;39.38;20.35;0.0
64645251;Siros;460;33.26;7.83;20.65
64645261;Soumoulou;830;34.58;27.59;26.27
64645271;Souraïde;768;31.12;24.61;22.53
64645281;Suhescun;115;11.3;46.09;0.0
64645291;Sus;170;28.82;40.0;0.0
64645301;Susmiou;208;29.33;38.94;0.0
64645311;Tabaille-Usquain;17;47.06;23.53;0.0
64645321;Tadousse-Ussau;37;51.35;13.51;0.0
64645331;Tardets-Sorholus;259;19.69;40.15;0.0
64645341;Taron-Sadirac-Viellenave;113;20.35;6.19;0.0
64645351;Tarsacq;264;42.05;12.88;0.0
64645361;Thèze;520;30.38;10.38;0.0
64645371;Trois-Villes;101;10.89;60.4;0.0
64645381;Uhart-Cize;417;24.46;38.61;0.0
64645391;Uhart-Mixe;131;22.9;22.14;0.0
64645401;Urcuit;657;33.33;26.64;23.44
64645402;Urcuit;493;32.45;24.95;25.96
64645403;Urcuit;525;35.62;27.43;23.62
64645421;Urdos;42;7.14;33.33;0.0
64645431;Urepel;156;19.23;30.77;0.0
64645441;Urost;63;36.51;17.46;31.75
64645451;Urrugne;631;24.09;35.34;22.98
64645452;Urrugne;558;29.57;36.74;17.56
64645453;Urrugne;641;25.59;26.52;28.71
64645454;Urrugne;710;24.51;26.76;25.63
64645455;Urrugne;648;25.77;29.17;16.36
64645456;Urrugne;506;30.43;32.21;24.11
64645457;Urrugne;579;27.46;27.46;20.55
64645458;Urrugne;694;27.52;30.98;21.33
64645459;Urrugne;672;24.4;27.53;26.19
64645461;Urt;1284;34.03;25.39;26.79
64645471;Ustaritz;454;20.93;41.41;18.5
64645472;Ustaritz;629;27.34;30.84;23.53
64645473;Ustaritz;507;30.57;29.98;19.92
64645474;Ustaritz;514;32.1;33.66;18.87
64645475;Ustaritz;491;19.96;36.86;28.31
64645476;Ustaritz;340;28.53;27.35;24.71
64645477;Ustaritz;598;26.92;29.77;25.08
64645478;Ustaritz;561;26.92;32.09;21.75
64645481;Uzan;110;32.73;9.09;0.0
64645491;Uzein;670;39.55;5.37;34.03
64645501;Uzos;527;26.94;11.39;32.26
64645511;Verdets;188;34.04;38.83;0.0
64645521;Vialer;105;30.48;18.1;0.0
64645541;Viellenave-d'Arthez;124;29.84;16.13;0.0
64645551;Viellenave-de-Navarrenx;85;40.0;28.24;0.0
64645561;Vielleségure;211;29.86;9.95;0.0
64645571;Vignes;276;27.9;13.41;0.0
64645581;Villefranque;895;33.85;29.5;23.69
64645582;Villefranque;834;31.65;30.22;24.34
64645591;Viodos-Abense-de-Bas;297;26.6;37.04;0.0
64645592;Viodos-Abense-de-Bas;148;32.43;40.54;0.0
64645601;Viven;118;34.75;16.95;0.0
79790011;L'Absie;415;36.87;17.11;34.7
79790021;Adilly;173;29.48;0.0;20.81
79790031;Aiffres;643;24.11;31.73;0.0
79790032;Aiffres;530;29.25;31.32;0.0
79790033;Aiffres;696;22.41;31.32;0.0
79790034;Aiffres;652;26.99;30.06;0.0
79790035;Aiffres;671;26.23;34.13;0.0
79790051;Airvault;518;29.15;19.5;13.51
79790052;Airvault;586;33.96;17.06;20.14
79790053;Airvault;136;41.18;9.56;23.53
79790054;Airvault;267;42.32;14.23;20.97
79790055;Airvault;156;44.23;7.05;20.51
79790071;Allonne;293;27.3;21.16;0.0
79790081;Amailloux;390;36.92;0.0;15.13
79790091;Amuré;245;41.63;0.0;15.92
79790101;Arçais;372;32.26;0.0;15.32
79790121;Ardin;657;30.29;27.7;0.0
79790131;Argentonnay;372;30.38;23.12;31.72
79790132;Argentonnay;237;39.24;16.03;28.27
79790133;Argentonnay;128;35.94;14.06;35.16
79790134;Argentonnay;230;36.09;17.83;37.83
79790135;Argentonnay;100;40.0;16.0;35.0
79790136;Argentonnay;114;35.09;27.19;22.81
79790137;Argentonnay;285;36.14;21.05;28.07
79790138;Argentonnay;35;40.0;14.29;28.57
79790141;Loretz-d'Argenton;455;50.99;15.16;24.18
79790142;Loretz-d'Argenton;225;44.44;21.78;28.44
79790143;Loretz-d'Argenton;418;43.78;17.46;27.51
79790151;Asnières-en-Poitou;78;42.31;0.0;25.64
79790161;Assais-les-Jumeaux;250;48.0;7.6;20.0
79790162;Assais-les-Jumeaux;148;33.78;20.95;17.57
79790181;Aubigné;100;44.0;0.0;17.0
79790191;Aubigny;86;36.05;0.0;18.6
79790201;Augé;471;36.94;0.0;10.62
79790221;Availles-Thouarsais;94;19.15;22.34;25.53
79790231;Avon;32;15.63;0.0;12.5
79790241;Azay-le-Brûlé;468;43.59;0.0;14.32
79790242;Azay-le-Brûlé;572;35.66;0.0;15.56
79790251;Azay-sur-Thouet;545;34.31;20.55;0.0
79790291;Beaulieu-sous-Parthenay;330;31.82;25.45;0.0
79790301;Beaussais-Vitré;255;30.2;0.0;11.37
79790302;Beaussais-Vitré;297;24.92;0.0;12.12
79790311;Beauvoir-sur-Niort;542;31.73;0.0;15.5
79790312;Beauvoir-sur-Niort;394;34.01;0.0;17.26
79790321;Béceleuf;312;30.45;30.13;0.0
79790341;Bessines;593;20.57;0.0;32.55
79790342;Bessines;485;31.13;0.0;22.06
79790381;Boismé;562;30.96;19.22;32.74
79790401;La Boissière-en-Gâtine;113;43.36;18.58;0.0
79790421;Bougon;106;49.06;0.0;9.43
79790461;Le Bourdet;302;38.08;0.0;18.87
79790471;Boussais;226;40.71;18.14;26.11
79790481;La Crèche;784;28.06;0.0;20.41
79790482;La Crèche;678;21.98;0.0;26.4
79790483;La Crèche;817;28.89;0.0;18.24
79790484;La Crèche;955;28.48;0.0;20.52
79790491;Bressuire;501;21.16;30.34;35.33
79790492;Bressuire;491;32.18;28.31;28.11
79790493;Bressuire;585;24.27;18.29;45.98
79790494;Bressuire;524;24.43;23.47;37.02
79790495;Bressuire;582;26.8;32.99;30.76
79790496;Bressuire;546;25.46;28.94;34.43
79790497;Bressuire;512;23.24;22.85;42.38
79790498;Bressuire;555;31.71;20.54;35.86
79790499;Bressuire;524;34.92;20.8;32.06
797904910;Bressuire;537;31.28;17.5;37.8
797904911;Bressuire;247;42.91;12.96;34.01
797904912;Bressuire;342;36.84;14.91;34.8
797904913;Bressuire;142;32.39;26.06;30.99
797904914;Bressuire;487;37.17;16.22;32.03
797904915;Bressuire;603;27.2;17.74;40.3
797904916;Bressuire;643;32.04;21.31;32.97
797904917;Bressuire;614;27.52;17.26;40.07
797904918;Bressuire;570;32.46;20.18;35.09
797904919;Bressuire;403;30.77;23.08;33.0
79790501;Bretignolles;305;35.08;22.95;26.56
79790551;Brieuil-sur-Chizé;36;33.33;0.0;22.22
79790561;Brion-près-Thouet;374;42.78;15.51;30.75
79790571;Brioux-sur-Boutonne;350;40.86;0.0;12.29
79790572;Brioux-sur-Boutonne;343;34.99;0.0;13.12
79790581;Brûlain;365;35.89;26.3;0.0
79790591;Le Busseau;301;45.85;13.62;0.0
79790601;Caunay;89;37.08;0.0;8.99
79790611;Celles-sur-Belle;590;32.03;0.0;15.76
79790612;Celles-sur-Belle;646;34.21;0.0;11.61
79790613;Celles-sur-Belle;170;29.41;0.0;14.12
79790614;Celles-sur-Belle;529;32.14;0.0;14.56
79790615;Celles-sur-Belle;66;46.97;0.0;13.64
79790621;Cerizay;689;36.43;19.45;32.95
79790622;Cerizay;446;31.17;23.99;29.15
79790623;Cerizay;436;35.55;20.64;30.96
79790624;Cerizay;460;34.13;19.13;30.87
79790631;Val en Vignes;343;49.27;14.29;25.36
79790632;Val en Vignes;132;49.24;15.15;26.52
79790633;Val en Vignes;168;49.4;20.83;19.05
79790634;Val en Vignes;273;45.42;18.68;26.01
79790641;Fontivillié;271;35.42;0.0;11.44
79790642;Fontivillié;153;35.29;0.0;8.5
79790661;Champdeniers;773;35.32;24.45;0.0
79790691;Chanteloup;458;35.15;13.54;38.43
79790701;La Chapelle-Bâton;235;37.45;36.6;0.0
79790711;La Chapelle-Bertrand;294;40.14;0.0;13.61
79790741;La Chapelle-Pouilloux;109;33.03;0.0;9.17
79790761;La Chapelle-Saint-Laurent;565;31.68;16.99;38.58
79790762;La Chapelle-Saint-Laurent;415;34.22;13.98;35.42
79790771;Beugnon-Thireuil;207;35.27;20.77;0.0
79790772;Beugnon-Thireuil;155;28.39;28.39;0.0
79790781;Plaine-d'Argenson;305;32.13;0.0;11.48
79790782;Plaine-d'Argenson;167;38.92;0.0;11.38
79790791;Mauléon;798;28.45;20.3;36.72
79790792;Mauléon;731;34.2;17.1;35.02
79790793;Mauléon;663;34.99;16.14;32.28
79790794;Mauléon;540;36.3;11.11;39.44
79790795;Mauléon;359;36.77;17.83;32.59
79790796;Mauléon;477;29.14;17.19;32.91
79790797;Mauléon;384;29.95;17.71;39.32
79790798;Mauléon;228;46.93;12.28;30.26
79790801;Châtillon-sur-Thouet;507;28.4;0.0;21.3
79790802;Châtillon-sur-Thouet;351;34.47;0.0;21.65
79790803;Châtillon-sur-Thouet;460;34.78;0.0;16.3
79790811;Chauray;662;25.23;28.1;0.0
79790812;Chauray;621;26.41;24.64;0.0
79790813;Chauray;589;30.22;30.39;0.0
79790814;Chauray;646;27.55;24.46;0.0
79790815;Chauray;667;25.79;23.09;0.0
79790816;Chauray;633;23.22;33.18;0.0
79790831;Chef-Boutonne;381;39.9;0.0;15.49
79790832;Chef-Boutonne;464;40.52;0.0;14.01
79790833;Chef-Boutonne;44;36.36;0.0;13.64
79790834;Chef-Boutonne;23;39.13;0.0;8.7
79790835;Chef-Boutonne;150;30.67;0.0;8.67
79790841;Chenay;228;47.37;0.0;7.46
79790851;Chérigné;98;33.67;0.0;16.33
79790861;Cherveux;549;24.04;0.0;16.76
79790862;Cherveux;479;27.35;0.0;21.5
79790871;Chey;270;37.41;0.0;8.15
79790881;Chiché;482;32.78;15.77;35.06
79790882;Chiché;380;36.32;21.32;27.89
79790891;Le Chillou;83;42.17;16.87;21.69
79790901;Chizé;383;32.11;0.0;14.88
79790911;Cirières;511;34.25;12.72;35.62
79790921;Clavé;159;47.8;25.79;0.0
79790941;Clessé;436;39.45;13.3;33.49
79790951;Clussais-la-Pommeraie;251;54.58;0.0;11.95
79790961;Combrand;636;32.23;21.23;30.19
79791001;Coulon;661;26.93;31.01;0.0
79791002;Coulon;691;28.36;29.52;0.0
79791011;Coulonges-sur-l'Autize;572;31.47;24.48;0.0
79791012;Coulonges-sur-l'Autize;587;31.01;27.6;0.0
79791021;Coulonges-Thouarsais;210;51.43;13.81;16.67
79791031;Courlay;552;30.62;18.48;35.69
79791032;Courlay;547;35.1;14.08;35.47
79791041;Cours;309;22.65;27.18;0.0
79791051;Les Châteliers;82;43.9;0.0;7.32
79791052;Les Châteliers;153;44.44;0.0;5.23
79791061;Couture-d'Argenson;174;43.1;0.0;19.54
79791081;Doux;138;38.41;0.0;14.49
79791091;Echiré;797;21.83;30.74;0.0
79791092;Echiré;684;22.95;30.26;0.0
79791093;Echiré;661;26.17;28.29;0.0
79791111;Ensigné;142;36.62;0.0;14.79
79791121;Epannes;484;34.5;0.0;16.74
79791141;Exireuil;355;47.32;0.0;16.9
79791142;Exireuil;378;39.68;0.0;13.76
79791151;Exoudun;283;41.34;0.0;8.48
79791161;Faye-l'Abbesse;497;36.42;15.49;33.4
79791171;Faye-sur-Ardin;303;33.0;25.74;0.0
79791181;Fénery;166;38.55;0.0;16.27
79791191;Fenioux;304;36.18;23.36;0.0
79791201;La Ferrière-en-Parthenay;369;40.38;0.0;19.24
79791211;Fomperron;194;52.06;0.0;2.58
79791221;Fontenille-Saint-Martin-d'Entraigues;284;53.52;0.0;13.03
79791231;La Forêt-sur-Sèvre;363;36.09;13.22;34.71
79791232;La Forêt-sur-Sèvre;295;36.61;20.0;30.17
79791233;La Forêt-sur-Sèvre;196;31.63;11.22;33.16
79791234;La Forêt-sur-Sèvre;274;40.51;10.58;30.66
79791241;Les Forges;61;55.74;0.0;9.84
79791251;Fors;552;27.72;29.35;0.0
79791252;Fors;432;21.76;39.81;0.0
79791261;Les Fosses;233;42.92;0.0;15.88
79791271;La Foye-Monjault;439;37.13;0.0;15.26
79791281;François;598;32.61;0.0;20.4
79791291;Fressines;424;26.18;0.0;20.99
79791292;Fressines;531;22.98;0.0;23.73
79791301;Frontenay-Rohan-Rohan;565;28.14;0.0;18.58
79791302;Frontenay-Rohan-Rohan;552;29.35;0.0;17.93
79791303;Frontenay-Rohan-Rohan;487;29.16;0.0;17.04
79791311;Geay;133;51.13;9.77;24.81
79791321;Genneton;175;39.43;16.0;25.14
79791331;Germond-Rouvre;653;28.33;34.46;0.0
79791341;Glénay;295;40.68;17.29;31.86
79791351;Gourgé;462;37.23;19.7;27.92
79791361;Alloinay;400;37.0;0.0;15.5
79791371;Granzay-Gript;510;32.35;0.0;19.61
79791391;Les Groseillers;38;42.11;7.89;0.0
79791401;Valdelaume;384;45.31;0.0;11.72
79791411;Irais;115;47.83;15.65;13.91
79791421;Juillé;52;25.0;0.0;21.15
79791441;Juscorps;201;39.3;20.4;0.0
79791451;Lageon;160;48.13;0.0;8.75
79791471;Largeasse;365;41.64;14.25;28.77
79791481;Lezay;499;30.06;0.0;18.44
79791482;Lezay;407;31.2;0.0;13.76
79791491;Lhoumois;84;34.52;0.0;10.71
79791501;Limalonges;344;46.51;0.0;12.79
79791521;Lorigné;126;38.1;0.0;17.46
79791531;Loubigné;82;43.9;0.0;9.76
79791541;Loubillé;154;48.05;0.0;11.69
79791561;Louin;374;41.98;20.05;18.98
79791571;Louzy;639;39.91;19.41;29.89
79791581;Luché-sur-Brioux;81;44.44;0.0;17.28
79791591;Luché-Thouarsais;265;42.26;21.13;21.51
79791601;Lusseray;111;31.53;0.0;13.51
79791611;Luzay;322;38.82;20.19;27.95
79791621;Magné;579;26.42;28.5;0.0
79791622;Magné;566;22.61;25.62;0.0
79791623;Magné;565;24.42;31.15;0.0
79791631;Mairé-Levescault;270;42.59;0.0;13.7
79791641;Maisonnay;119;43.7;0.0;8.4
79791651;Maisontiers;92;28.26;18.48;31.52
79791661;Marigny;434;35.94;0.0;16.36
79791671;Marnes;133;46.62;20.3;16.54
79791701;Mauzé-sur-le-Mignon;708;33.76;0.0;19.92
79791702;Mauzé-sur-le-Mignon;234;35.04;0.0;17.09
79791703;Mauzé-sur-le-Mignon;514;33.27;0.0;12.06
79791721;Mazières-en-Gâtine;519;33.14;23.12;0.0
79791741;Melle;565;21.42;0.0;11.15
79791742;Melle;213;27.23;0.0;14.08
79791743;Melle;512;29.1;0.0;11.52
79791744;Melle;525;28.95;0.0;10.67
79791745;Melle;249;36.95;0.0;12.05
79791746;Melle;484;29.34;0.0;15.91
79791747;Melle;405;30.62;0.0;18.27
79791751;Melleran;231;35.93;0.0;13.42
79791761;Ménigoute;394;37.06;0.0;10.91
79791771;Messé;86;40.7;0.0;16.28
79791791;Moncoutant-sur-Sèvre;661;24.66;18.0;31.16
79791792;Moncoutant-sur-Sèvre;473;32.14;19.03;27.27
79791793;Moncoutant-sur-Sèvre;512;27.93;23.05;26.95
79791794;Moncoutant-sur-Sèvre;275;31.64;16.73;32.73
79791795;Moncoutant-sur-Sèvre;150;34.0;25.33;23.33
79791796;Moncoutant-sur-Sèvre;293;31.4;15.7;33.11
79791797;Moncoutant-sur-Sèvre;121;40.5;22.31;27.27
79791798;Moncoutant-sur-Sèvre;107;34.58;16.82;35.51
79791801;Montalembert;146;39.73;0.0;10.96
79791831;Montravers;183;26.78;27.32;32.24
79791841;La Mothe-Saint-Héray;414;37.92;0.0;11.35
79791842;La Mothe-Saint-Héray;383;38.12;0.0;16.71
79791851;Aigondigné;587;30.66;0.0;18.06
79791852;Aigondigné;662;33.38;0.0;14.2
79791853;Aigondigné;389;23.91;0.0;24.42
79791854;Aigondigné;349;37.54;0.0;10.6
79791855;Aigondigné;492;29.88;0.0;15.24
79791891;Nanteuil;509;39.29;0.0;15.13
79791892;Nanteuil;341;46.33;0.0;11.14
79791901;Neuvy-Bouin;221;35.75;18.55;0.0
79791911;Niort;682;12.61;48.97;0.0
79791912;Niort;546;16.85;41.94;0.0
79791913;Niort;680;17.06;46.32;0.0
79791914;Niort;789;12.8;49.56;0.0
79791915;Niort;552;13.59;44.02;0.0
79791916;Niort;574;20.03;39.02;0.0
79791917;Niort;848;22.41;38.09;0.0
79791918;Niort;508;17.52;34.45;0.0
79791919;Niort;766;24.93;36.16;0.0
797919110;Niort;527;20.11;34.72;0.0
797919111;Niort;681;16.01;37.89;0.0
797919112;Niort;772;17.88;31.35;0.0
797919113;Niort;681;23.2;33.04;0.0
797919114;Niort;625;19.36;34.4;0.0
797919115;Niort;462;10.82;46.32;0.0
797919116;Niort;530;17.55;49.25;0.0
797919117;Niort;518;18.73;43.82;0.0
797919118;Niort;651;18.74;43.01;0.0
797919119;Niort;576;17.53;42.36;0.0
797919120;Niort;595;18.82;36.97;0.0
797919121;Niort;697;16.21;36.59;0.0
797919122;Niort;578;20.42;34.6;0.0
797919123;Niort;808;15.72;39.98;0.0
797919124;Niort;691;16.93;42.98;0.0
797919125;Niort;718;13.23;48.89;0.0
797919126;Niort;805;20.87;37.64;0.0
797919127;Niort;564;24.11;40.96;0.0
797919128;Niort;640;21.25;39.06;0.0
797919129;Niort;813;13.78;41.21;0.0
797919130;Niort;685;14.74;38.25;0.0
797919131;Niort;670;21.64;32.84;0.0
797919132;Niort;563;22.38;38.37;0.0
797919133;Niort;311;29.9;39.87;0.0
797919134;Niort;619;21.49;34.25;0.0
797919135;Niort;738;18.29;35.77;0.0
797919136;Niort;364;31.04;38.19;0.0
797919137;Niort;606;18.98;39.44;0.0
797919138;Niort;473;27.27;33.19;0.0
797919139;Niort;546;26.56;35.16;0.0
797919140;Niort;732;15.57;41.26;0.0
797919141;Niort;802;13.09;42.27;0.0
797919142;Niort;660;17.27;39.55;0.0
797919143;Niort;0;0.0;0.0;0.0
79791951;Nueil-les-Aubiers;716;38.27;17.46;30.45
79791952;Nueil-les-Aubiers;479;33.61;15.24;38.62
79791953;Nueil-les-Aubiers;600;35.0;17.17;34.17
79791954;Nueil-les-Aubiers;754;36.21;14.32;35.15
79791961;Plaine-et-Vallées;371;42.32;17.25;27.22
79791962;Plaine-et-Vallées;384;41.15;20.83;24.74
79791963;Plaine-et-Vallées;295;43.73;18.98;21.69
79791964;Plaine-et-Vallées;111;39.64;13.51;18.92
79791971;Oroux;62;56.45;0.0;14.52
79791981;Paizay-le-Chapt;114;52.63;0.0;7.02
79792001;Pamplie;106;30.19;24.53;0.0
79792011;Pamproux;355;34.93;0.0;10.99
79792012;Pamproux;459;42.48;0.0;13.73
79792021;Parthenay;257;15.56;0.0;13.62
79792022;Parthenay;473;21.78;0.0;14.38
79792023;Parthenay;526;16.92;0.0;24.52
79792024;Parthenay;410;28.54;0.0;18.05
79792025;Parthenay;460;23.7;0.0;17.61
79792026;Parthenay;388;26.29;0.0;18.3
79792027;Parthenay;503;26.44;0.0;18.69
79792028;Parthenay;262;29.01;0.0;11.83
79792029;Parthenay;529;37.81;0.0;19.28
797920210;Parthenay;625;35.04;0.0;19.68
79792031;Pas-de-Jeu;184;59.78;10.87;22.28
79792041;Périgné;492;27.64;0.0;14.43
79792051;Pers;30;16.67;0.0;6.67
79792071;La Petite-Boissière;374;32.09;15.51;36.63
79792081;La Peyratte;557;37.88;0.0;16.16
79792091;Pierrefitte;163;41.1;25.77;20.25
